id,key,value,category
83672883,highway,turning_circle,regular
83673268,highway,turning_circle,regular
83673286,highway,turning_circle,regular
83673327,highway,turning_circle,regular
83673405,highway,turning_circle,regular
83673489,highway,turning_circle,regular
83673874,highway,turning_circle,regular
83674867,highway,turning_circle,regular
83675279,highway,turning_circle,regular
83675284,highway,turning_circle,regular
83675289,highway,turning_circle,regular
83675399,highway,turning_circle,regular
83675548,highway,turning_circle,regular
83675829,highway,turning_circle,regular
83676475,highway,turning_circle,regular
83676734,highway,turning_circle,regular
83676736,highway,turning_circle,regular
83676882,highway,turning_circle,regular
83676993,highway,turning_circle,regular
83677042,highway,turning_circle,regular
83677078,highway,turning_circle,regular
83677121,highway,turning_circle,regular
83677156,highway,turning_circle,regular
83677340,highway,turning_circle,regular
83677382,highway,turning_circle,regular
83677716,highway,turning_circle,regular
83677729,highway,turning_circle,regular
83677745,highway,turning_circle,regular
83678196,highway,turning_circle,regular
83678459,highway,turning_circle,regular
83678736,highway,traffic_signals,regular
83678742,highway,turning_circle,regular
83678764,highway,turning_circle,regular
83678880,highway,stop,regular
83679133,highway,turning_circle,regular
83679261,highway,traffic_signals,regular
83679289,highway,traffic_signals,regular
83679305,highway,traffic_signals,regular
83679309,highway,traffic_signals,regular
83679649,highway,turning_circle,regular
83679747,highway,turning_circle,regular
83679771,highway,turning_circle,regular
83680019,highway,turning_circle,regular
83680306,highway,turning_circle,regular
83680363,highway,turning_circle,regular
83680413,highway,turning_circle,regular
83680940,highway,turning_circle,regular
83681184,highway,turning_circle,regular
83681291,crossing,traffic_signals,regular
83681291,highway,traffic_signals,regular
83681409,highway,turning_circle,regular
83681608,highway,turning_circle,regular
83681848,highway,turning_circle,regular
83681932,highway,turning_circle,regular
83682102,highway,turning_circle,regular
83682107,highway,turning_circle,regular
83682273,highway,turning_circle,regular
83682369,highway,turning_circle,regular
83682543,highway,turning_circle,regular
83683121,highway,turning_circle,regular
83683124,highway,turning_circle,regular
83683201,highway,turning_circle,regular
83683341,highway,turning_circle,regular
83683545,highway,turning_circle,regular
83684309,highway,traffic_signals,regular
83684672,highway,turning_circle,regular
83684922,highway,traffic_signals,regular
83685107,highway,turning_circle,regular
83685232,highway,turning_circle,regular
83685340,highway,turning_circle,regular
83685361,highway,turning_circle,regular
83685574,highway,traffic_signals,regular
83685638,highway,turning_circle,regular
83685663,highway,turning_circle,regular
83685759,highway,turning_circle,regular
83685944,highway,turning_circle,regular
83686288,highway,turning_circle,regular
83686360,highway,turning_circle,regular
83686393,highway,turning_circle,regular
83686482,highway,turning_circle,regular
83686694,highway,turning_circle,regular
83686771,highway,turning_circle,regular
83687044,highway,turning_circle,regular
83687183,highway,turning_circle,regular
83687242,highway,turning_circle,regular
83687377,highway,turning_circle,regular
83687545,access,private,regular
83687545,barrier,gate,regular
83687624,highway,turning_circle,regular
83687890,highway,turning_circle,regular
83688064,highway,turning_circle,regular
83688103,highway,turning_circle,regular
83688145,noexit,yes,regular
83688574,highway,turning_circle,regular
83688870,highway,turning_circle,regular
83689211,highway,turning_circle,regular
83689842,highway,turning_circle,regular
83690015,highway,turning_circle,regular
83690046,highway,turning_circle,regular
83690079,highway,turning_circle,regular
83690110,highway,turning_circle,regular
83690822,highway,turning_circle,regular
83690853,highway,turning_circle,regular
83690959,highway,turning_circle,regular
83691018,highway,turning_circle,regular
83691375,highway,crossing,regular
83691381,highway,crossing,regular
83691464,highway,turning_circle,regular
83691564,highway,turning_circle,regular
83692042,highway,turning_circle,regular
83692381,highway,turning_circle,regular
83692510,highway,turning_circle,regular
83692652,highway,turning_circle,regular
83692754,highway,turning_circle,regular
83692766,highway,turning_circle,regular
83693421,highway,turning_circle,regular
83693505,highway,turning_circle,regular
83693750,highway,turning_circle,regular
83693766,highway,turning_circle,regular
83693788,highway,turning_circle,regular
83693818,highway,turning_circle,regular
83694374,highway,turning_circle,regular
83694462,highway,turning_circle,regular
83694535,highway,turning_circle,regular
83694619,highway,turning_circle,regular
83694704,highway,turning_circle,regular
83694805,highway,traffic_signals,regular
83694837,highway,turning_circle,regular
83695078,highway,turning_circle,regular
83695130,highway,turning_circle,regular
83695385,highway,turning_circle,regular
83695418,highway,turning_circle,regular
83695851,highway,turning_circle,regular
83696347,highway,turning_circle,regular
83696660,crossing,traffic_signals,regular
83696660,highway,traffic_signals,regular
83697011,highway,turning_circle,regular
83697031,highway,turning_circle,regular
83697333,highway,turning_circle,regular
83697802,highway,turning_circle,regular
83697973,crossing,traffic_signals,regular
83697973,highway,traffic_signals,regular
83697975,crossing,traffic_signals,regular
83697975,railway,level_crossing,regular
83698061,highway,turning_circle,regular
83698091,highway,turning_circle,regular
83698311,highway,turning_circle,regular
83699075,highway,turning_circle,regular
83699108,highway,turning_circle,regular
83699191,highway,turning_circle,regular
83699439,highway,turning_circle,regular
83699513,highway,turning_circle,regular
83699524,highway,turning_circle,regular
83699618,highway,turning_circle,regular
83699618,source,Bing,regular
83699992,highway,turning_circle,regular
83700078,highway,turning_circle,regular
83700167,highway,turning_circle,regular
83700258,highway,turning_circle,regular
83700372,highway,turning_circle,regular
83700741,highway,turning_circle,regular
83701019,highway,turning_circle,regular
83701137,highway,turning_circle,regular
83701417,highway,turning_circle,regular
83701975,highway,turning_circle,regular
83702014,highway,turning_circle,regular
83702724,highway,turning_circle,regular
83702874,highway,turning_circle,regular
83702908,highway,turning_circle,regular
83703201,highway,turning_circle,regular
83703488,highway,turning_circle,regular
83703593,highway,turning_circle,regular
83703599,highway,turning_circle,regular
83703656,highway,turning_circle,regular
83703848,highway,turning_circle,regular
83704180,highway,turning_circle,regular
83704205,highway,turning_circle,regular
83704869,highway,turning_circle,regular
83706331,highway,turning_circle,regular
83706537,highway,turning_circle,regular
83706671,highway,turning_circle,regular
83707127,highway,turning_circle,regular
83707213,highway,passing_place,regular
83707261,highway,turning_circle,regular
83707702,highway,turning_circle,regular
83707893,highway,turning_circle,regular
83707937,highway,turning_circle,regular
83708044,highway,turning_circle,regular
83708267,highway,turning_circle,regular
83708399,highway,turning_circle,regular
83708453,highway,turning_circle,regular
83708720,highway,turning_circle,regular
83708934,highway,turning_circle,regular
83709232,highway,turning_circle,regular
83709659,highway,turning_circle,regular
83709676,highway,turning_circle,regular
83709802,highway,turning_circle,regular
83710274,highway,turning_circle,regular
83710353,highway,traffic_signals,regular
83710897,highway,turning_circle,regular
83710957,highway,turning_circle,regular
83711030,highway,turning_circle,regular
83711285,highway,traffic_signals,regular
83711588,highway,turning_circle,regular
83711642,highway,turning_circle,regular
83711757,highway,turning_circle,regular
83711917,highway,turning_circle,regular
83711969,highway,turning_circle,regular
83712066,highway,turning_circle,regular
83712478,highway,turning_circle,regular
83712563,highway,turning_circle,regular
83713204,highway,turning_circle,regular
83713271,highway,turning_circle,regular
83713489,highway,turning_circle,regular
83713568,highway,turning_circle,regular
83713932,highway,turning_circle,regular
83713996,highway,turning_circle,regular
83714270,highway,turning_circle,regular
83714293,highway,turning_circle,regular
83714301,highway,turning_circle,regular
83714555,highway,turning_circle,regular
83714819,highway,turning_circle,regular
83715028,highway,turning_circle,regular
83715116,highway,turning_circle,regular
83715729,highway,turning_circle,regular
83716946,highway,turning_circle,regular
83717040,highway,turning_circle,regular
83717076,highway,turning_circle,regular
83717231,highway,turning_circle,regular
83717752,highway,turning_circle,regular
83718188,highway,turning_circle,regular
83718416,highway,turning_circle,regular
83718422,highway,turning_circle,regular
150932124,ele,1489,regular
150932124,Class,Populated Place,gnis
150932124,County,Salt Lake,gnis
150932124,County_num,035,gnis
150932124,ST_alpha,UT,gnis
150932124,ST_num,49,gnis
150932124,id,1451889,gnis
150932124,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150932124,name,Majestic Heights,regular
150932124,place,locality,regular
150932154,ele,1313,regular
150932154,Class,Populated Place,gnis
150932154,County,Salt Lake,gnis
150932154,County_num,035,gnis
150932154,ST_alpha,UT,gnis
150932154,ST_num,49,gnis
150932154,id,1452289,gnis
150932154,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150932154,name,Aspen Heights,regular
150932154,place,locality,regular
150932186,building,yes,regular
150932186,ele,1439,regular
150932186,Class,Populated Place,gnis
150932186,County,Salt Lake,gnis
150932186,County_num,035,gnis
150932186,ST_alpha,UT,gnis
150932186,ST_num,49,gnis
150932186,id,1449851,gnis
150932186,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150932186,name,East Holladay Condominium,regular
150932276,ele,1340,regular
150932276,Class,Populated Place,gnis
150932276,County,Salt Lake,gnis
150932276,County_num,035,gnis
150932276,ST_alpha,UT,gnis
150932276,ST_num,49,gnis
150932276,id,1452094,gnis
150932276,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150932276,name,Kellgreen Acres,regular
150932276,place,locality,regular
150932278,ele,1390,regular
150932278,Class,Populated Place,gnis
150932278,County,Salt Lake,gnis
150932278,County_num,035,gnis
150932278,ST_alpha,UT,gnis
